sku_id,week1,week2,week3,week4,week5
SKjdVlFa,2 ,2 ,3 ,4 ,1 
SKJDvmSM,1 ,1 ,1 ,1 ,0 
SKjdVn1v,1 ,1 ,2 ,2 ,1 
SKJdvUeP,2 ,2 ,3 ,4 ,1 
SKJDvWrY,4 ,5 ,7 ,9 ,3 
SKJdW0R4,1 ,1 ,1 ,2 ,1 
SKJDw1vl,1 ,1 ,2 ,2 ,1 
SKjdw8T6,1 ,1 ,1 ,1 ,0 
SKJdWoCZ,3 ,4 ,5 ,6 ,2 
SKJdwOGi,1 ,1 ,2 ,2 ,1 
SKJDWp8j,1 ,1 ,2 ,2 ,1 
SKjdxD0M,1 ,2 ,2 ,3 ,1 
SKjDxEL3,6 ,8 ,10 ,13 ,4 
SKJdXouh,10 ,13 ,17 ,23 ,8 
SKjDxuTH,3 ,4 ,5 ,6 ,2 
SKjdy3t7,1 ,2 ,3 ,3 ,1 
SKjdyAEp,1 ,2 ,2 ,3 ,1 
SKjdYDVJ,1 ,2 ,3 ,3 ,1 
SKJDyIr6,1 ,1 ,1 ,2 ,1 
SKJdyLfq,2 ,3 ,4 ,5 ,2 
SKJDyrc1,3 ,3 ,4 ,6 ,2 
SKJDyT9W,4 ,5 ,7 ,9 ,3 
SKjDz1kZ,0 ,1 ,1 ,1 ,0 
SKJdzMb1,1 ,1 ,1 ,1 ,0 
SKJdZSD1,1 ,1 ,1 ,2 ,1 
SKjdZv2B,2 ,3 ,3 ,4 ,1 
SKJDzWHQ,1 ,1 ,2 ,2 ,1 
SKJdzYky,0 ,1 ,1 ,1 ,0 
SKjE04yF,1 ,2 ,2 ,3 ,1 
SKjE0RuH,2 ,3 ,4 ,5 ,2 
SKJE0u3b,2 ,2 ,3 ,3 ,1 
SKJE1IPq,1 ,2 ,2 ,3 ,1 
SKJE1rUt,2 ,3 ,4 ,5 ,2 
SKJE1wXR,3 ,4 ,5 ,7 ,2 
SKje2tcM,2 ,3 ,3 ,4 ,1 
SKjE2UQS,1 ,2 ,2 ,3 ,1 
SKJE32gB,1 ,1 ,1 ,2 ,1 
SKJe4OuS,16 ,21 ,28 ,37 ,12 
SKJe57rY,1 ,1 ,2 ,2 ,1 
SKjE59P1,1 ,1 ,1 ,1 ,0 
SKjE5BlW,1 ,1 ,2 ,2 ,1 
SKjE5HMm,2 ,3 ,4 ,5 ,2 
SKjE7Mmn,2 ,2 ,3 ,4 ,1 
SKje7nub,1 ,1 ,2 ,2 ,1 
SKJE8sYv,1 ,2 ,2 ,3 ,1 
SKje9RF2,1 ,1 ,2 ,3 ,1 
SKJe9Ws0,2 ,2 ,3 ,4 ,1 
SKjeADr7,1 ,1 ,1 ,2 ,1 
SKJeaqul,4 ,6 ,8 ,10 ,3 
SKjEb3Ps,1 ,2 ,2 ,3 ,1 
SKJEb6Rz,1 ,1 ,2 ,2 ,1 
SKJEbzUN,5 ,6 ,8 ,10 ,3 
SKjec3iX,1 ,1 ,1 ,2 ,1 
SKJEC8md,1 ,2 ,2 ,3 ,1 
SKjecfND,1 ,2 ,2 ,3 ,1 
SKjeDh3q,1 ,2 ,2 ,3 ,1 
SKjeDhgt,1 ,2 ,2 ,3 ,1 
SKJeEom9,4 ,5 ,7 ,9 ,3 
SKjEeXWJ,1 ,1 ,2 ,2 ,1 
SKJefHdM,1 ,2 ,2 ,3 ,1 
SKjEFlKk,1 ,1 ,2 ,2 ,1 
SKjeFPQa,2 ,3 ,3 ,4 ,1 
SKJEfsHi,1 ,1 ,2 ,2 ,1 
SKjEfTXH,1 ,1 ,1 ,2 ,1 
SKjeFw3Z,1 ,1 ,1 ,2 ,1 
SKJEfx3O,0 ,1 ,1 ,1 ,0 
SKJefyhM,18 ,23 ,30 ,40 ,13 
SKJeg8lt,2 ,2 ,3 ,4 ,1 
SKJEh7OF,2 ,2 ,3 ,4 ,1 
SKjeH7sN,14 ,19 ,25 ,32 ,11 
SKjEHcfC,1 ,2 ,2 ,3 ,1 
SKjEhHnv,1 ,2 ,2 ,3 ,1 
SKJehIOm,1 ,2 ,3 ,3 ,1 
SKJEhlri,1 ,1 ,1 ,2 ,1 
SKjEhv9K,1 ,2 ,2 ,3 ,1 
SKjEhwkG,2 ,3 ,4 ,5 ,2 
SKJEi3sZ,3 ,4 ,5 ,6 ,2 
SKjeIAQE,4 ,6 ,7 ,10 ,3 
SKjeIbvr,1 ,1 ,2 ,2 ,1 
SKjEik7X,1 ,1 ,1 ,1 ,0 
SKjEiP3W,1 ,2 ,2 ,3 ,1 
SKjEiPSU,1 ,1 ,1 ,1 ,0 
SKJEIZNF,1 ,2 ,2 ,3 ,1 
SKJej5Vq,1 ,1 ,1 ,2 ,1 
SKJEjxzW,2 ,3 ,4 ,5 ,2 
SKJeK1ul,0 ,0 ,0 ,0 ,0 
SKjeKgXE,2 ,2 ,3 ,4 ,1 
SKJeKjMV,1 ,1 ,1 ,2 ,1 
SKJeL1Zw,1 ,2 ,2 ,3 ,1 
SKJeL3rZ,0 ,1 ,1 ,1 ,0 
SKJElaN8,15 ,20 ,26 ,34 ,11 
SKJelcqB,1 ,1 ,2 ,2 ,1 
SKJeLO6u,1 ,1 ,1 ,1 ,0 
SKJELs3q,1 ,1 ,1 ,2 ,1 
SKjeLXZA,1 ,2 ,2 ,3 ,1 
SKJEm3j9,1 ,1 ,1 ,2 ,1 
SKjemfcH,1 ,1 ,1 ,1 ,0 
SKJEMFO0,1 ,2 ,2 ,3 ,1 
SKjEML4Q,1 ,1 ,1 ,2 ,1 
SKJEN8WM,1 ,1 ,1 ,2 ,1 
SKjENBVh,8 ,10 ,14 ,18 ,6 
SKjENDTW,2 ,2 ,3 ,4 ,1 
SKJEnVqM,1 ,2 ,2 ,3 ,1 
SKjeOAdS,2 ,2 ,3 ,3 ,1 
SKJEOdxU,2 ,2 ,3 ,4 ,1 
SKJEOgA6,1 ,1 ,2 ,2 ,1 
SKjEohJa,1 ,2 ,2 ,3 ,1 
SKjeoqTH,1 ,1 ,2 ,2 ,1 
SKjeouLC,2 ,2 ,3 ,4 ,1 
SKJePmSA,2 ,2 ,3 ,4 ,1 
SKJePsBW,2 ,3 ,4 ,6 ,2 
SKJePw5u,3 ,4 ,5 ,7 ,2 
SKJEpxRy,1 ,1 ,1 ,2 ,1 
SKJEq3Fs,1 ,2 ,2 ,3 ,1 
SKJeqjXC,1 ,1 ,1 ,2 ,1 
SKJeqO13,1 ,1 ,1 ,2 ,1 
SKJeqR6f,1 ,2 ,2 ,3 ,1 
SKJeQVFK,5 ,7 ,9 ,12 ,4 
SKjeR1KD,2 ,3 ,4 ,5 ,2 
SKJErDz3,1 ,1 ,1 ,2 ,1 
SKJErOep,1 ,1 ,2 ,2 ,1 
SKJERvYd,18 ,23 ,30 ,40 ,13 
SKjerXRf,1 ,1 ,1 ,2 ,1 
SKjesKrv,1 ,1 ,2 ,2 ,1 
SKJESlXT,1 ,1 ,2 ,2 ,1 
SKjESmRA,2 ,3 ,3 ,4 ,1 
SKJesPEV,1 ,1 ,1 ,1 ,0 
SKjESsOi,1 ,2 ,3 ,3 ,1 
SKJEsXeM,6 ,8 ,11 ,14 ,5 
SKjEt6XQ,2 ,2 ,3 ,4 ,1 
SKJeT9tx,0 ,1 ,1 ,1 ,0 
SKJeTC3f,16 ,21 ,28 ,37 ,12 
SKJetcGD,2 ,2 ,3 ,4 ,1 
SKJEtInf,1 ,2 ,2 ,3 ,1 
SKJEtKQX,5 ,7 ,9 ,12 ,4 
SKJetpvK,3 ,4 ,5 ,6 ,2 
SKJETqo1,1 ,1 ,2 ,2 ,1 
SKjeTwcC,1 ,1 ,1 ,2 ,1 
SKjEtY8l,1 ,1 ,1 ,2 ,1 
SKjEtzP6,1 ,1 ,1 ,1 ,0 
SKjEu0TX,2 ,3 ,4 ,5 ,2 
SKjeU1nY,1 ,1 ,1 ,1 ,0 
SKjeU3cI,1 ,2 ,2 ,3 ,1 
SKJeU6ig,1 ,1 ,2 ,2 ,1 
SKjeU6yE,1 ,2 ,2 ,3 ,1 
SKjEU7Zk,1 ,2 ,2 ,3 ,1 
SKJeuD7G,6 ,7 ,10 ,13 ,4 
SKJEuDdM,2 ,2 ,3 ,4 ,1 
SKJEuPpn,1 ,1 ,1 ,1 ,0 
SKJeusY2,2 ,2 ,3 ,3 ,1 
SKjEuYXg,3 ,3 ,4 ,6 ,2 
SKjev5nW,2 ,2 ,3 ,4 ,1 
SKjEVBrQ,4 ,6 ,7 ,10 ,3 
SKJEVYxd,2 ,3 ,4 ,5 ,2 
SKjew2aA,1 ,1 ,1 ,1 ,0 
SKjew8uy,1 ,2 ,2 ,3 ,1 
SKJewcfA,2 ,2 ,3 ,4 ,1 
SKJeWcFC,1 ,2 ,3 ,3 ,1 
SKjEweDq,1 ,1 ,2 ,2 ,1 
SKjeWNxD,1 ,1 ,1 ,1 ,0 
SKjeWVaF,1 ,1 ,1 ,2 ,1 
SKJeX7tz,0 ,1 ,1 ,1 ,0 
SKJEXB1j,1 ,1 ,2 ,2 ,1 
SKJEXF8Q,1 ,2 ,2 ,3 ,1 
SKjeXh5b,1 ,1 ,2 ,2 ,1 
SKjExoZb,1 ,2 ,2 ,3 ,1 
SKJExPcK,1 ,1 ,2 ,2 ,1 
SKJEXqyu,12 ,16 ,21 ,27 ,9 
SKJEXyHn,1 ,1 ,1 ,1 ,0 
SKjEYalC,1 ,2 ,2 ,3 ,1 
SKJeYC4R,1 ,2 ,2 ,3 ,1 
SKjEyIa1,1 ,2 ,2 ,3 ,1 
SKjeyL81,3 ,4 ,5 ,7 ,2 
SKJEYoWi,11 ,14 ,19 ,25 ,8 
SKJeYvKP,1 ,2 ,2 ,3 ,1 
SKjeyvl2,2 ,2 ,3 ,3 ,1 
SKjEZJeS,1 ,2 ,2 ,3 ,1 
SKJEZkHf,2 ,2 ,3 ,4 ,1 
SKJEZL9w,1 ,1 ,2 ,2 ,1 
SKjezslo,1 ,2 ,2 ,3 ,1 
SKJF0aqQ,2 ,3 ,4 ,5 ,2 
SKJf0eNk,2 ,3 ,4 ,5 ,2 
SKJf1HpX,3 ,4 ,6 ,7 ,2 
SKjF2aRy,2 ,2 ,3 ,4 ,1 
SKjf2wKO,2 ,2 ,3 ,4 ,1 
SKjF345J,1 ,1 ,1 ,1 ,0 
SKjf392B,1 ,2 ,2 ,3 ,1 
SKjf3AXd,4 ,5 ,7 ,9 ,3 
SKjf3FXO,1 ,2 ,3 ,3 ,1 
SKjF3LsE,1 ,2 ,2 ,3 ,1 
SKJF3Tas,5 ,6 ,8 ,10 ,3 
SKJf42S1,1 ,1 ,1 ,2 ,1 
SKJF42ta,3 ,4 ,5 ,7 ,2 
SKjf4FJG,1 ,2 ,2 ,3 ,1 
SKJF4ldD,1 ,2 ,2 ,3 ,1 
SKJF4M9b,1 ,2 ,2 ,3 ,1 
SKjF580q,1 ,2 ,2 ,3 ,1 
SKJF5opa,2 ,2 ,3 ,4 ,1 
SKJf5VhD,3 ,4 ,6 ,8 ,3 
SKjf68sp,2 ,2 ,3 ,4 ,1 
SKjf69XV,2 ,2 ,3 ,4 ,1 
SKJF6Alp,1 ,1 ,2 ,3 ,1 
SKjF6qwl,1 ,1 ,2 ,2 ,1 
SKjF70Bh,2 ,3 ,4 ,5 ,2 
SKjf73nY,1 ,1 ,1 ,2 ,1 
SKjf7AbO,2 ,2 ,3 ,4 ,1 
SKJf7hze,1 ,2 ,2 ,3 ,1 
SKJF7kNw,6 ,8 ,11 ,14 ,5 
SKjF8A9P,1 ,1 ,1 ,2 ,1 
SKJF94je,2 ,2 ,3 ,4 ,1 
SKJf9BxN,1 ,1 ,2 ,2 ,1 
SKJF9Ic5,1 ,1 ,1 ,1 ,0 
SKjf9sLN,1 ,1 ,2 ,2 ,1 
SKjf9W7d,1 ,1 ,2 ,2 ,1 
SKjfa6RD,1 ,2 ,2 ,3 ,1 
SKjfABCz,7 ,10 ,13 ,17 ,6 
SKJFaKGY,1 ,1 ,1 ,2 ,1 
SKJfAOpx,1 ,2 ,2 ,3 ,1 
SKjfAXg1,1 ,1 ,2 ,2 ,1 
SKjfazTI,0 ,1 ,1 ,1 ,0 
SKJFBa8d,3 ,4 ,5 ,6 ,2 
SKjfBc2z,2 ,2 ,3 ,4 ,1 
SKJFbigl,2 ,2 ,3 ,3 ,1 
SKJfBQ2m,1 ,1 ,1 ,1 ,0 
SKjfBS3l,1 ,1 ,1 ,1 ,0 
SKJFBZLo,1 ,2 ,3 ,3 ,1 
SKJfCAVz,2 ,2 ,3 ,4 ,1 
SKjFchsK,1 ,2 ,2 ,3 ,1 
SKJfcMbV,1 ,1 ,2 ,2 ,1 
SKjFcqsf,1 ,2 ,2 ,3 ,1 
SKjFcRIT,3 ,4 ,6 ,8 ,3 
SKJfcStB,1 ,1 ,2 ,2 ,1 
SKJFCuMh,1 ,1 ,2 ,2 ,1 
SKjFdvui,2 ,2 ,3 ,4 ,1 
SKjFe1BZ,1 ,2 ,3 ,3 ,1 
SKJfE6Dc,2 ,2 ,3 ,4 ,1 
SKjfeBqr,2 ,3 ,4 ,5 ,2 
SKJFECd4,3 ,4 ,5 ,7 ,2 
SKJFeKTV,1 ,1 ,2 ,2 ,1 
SKjFf3x4,2 ,2 ,3 ,4 ,1 
SKjfGARg,3 ,4 ,6 ,7 ,2 
SKJfgI1d,2 ,2 ,3 ,4 ,1 
SKJFgNw6,3 ,4 ,5 ,7 ,2 
SKJFgrGH,1 ,1 ,2 ,2 ,1 
SKJFH0M3,4 ,5 ,7 ,9 ,3 
SKJfHC3D,2 ,2 ,3 ,4 ,1 
SKJfHndg,1 ,2 ,2 ,3 ,1 
SKjfiFVC,1 ,2 ,2 ,3 ,1 
SKJFiMsj,2 ,2 ,3 ,4 ,1 
SKJFIqEl,1 ,1 ,2 ,2 ,1 
SKJfisKC,2 ,3 ,4 ,5 ,2 
SKJFIWyr,2 ,2 ,3 ,3 ,1 
SKJFjCB4,4 ,5 ,7 ,9 ,3 
SKJfjerL,2 ,3 ,3 ,4 ,1 
SKjFJGaf,2 ,2 ,3 ,4 ,1 
SKJfjgTd,1 ,1 ,1 ,2 ,1 
SKJFjVch,1 ,2 ,2 ,3 ,1 
SKjfJVvU,1 ,1 ,2 ,2 ,1 
SKJfk5ED,4 ,5 ,6 ,8 ,3 
SKjFkh0o,2 ,3 ,4 ,5 ,2 
SKjfKUgD,3 ,3 ,4 ,6 ,2 
SKjFKx2U,1 ,2 ,2 ,3 ,1 
SKJfkYIO,1 ,2 ,2 ,3 ,1 
SKJFkYWj,2 ,2 ,3 ,4 ,1 
SKjfl1Uv,1 ,1 ,1 ,2 ,1 
SKjFLbd0,1 ,1 ,1 ,1 ,0 
SKJFljr5,2 ,3 ,3 ,4 ,1 
SKjflLqT,1 ,1 ,1 ,2 ,1 
SKjFlRTi,2 ,2 ,3 ,4 ,1 
SKJfLU0k,2 ,2 ,3 ,4 ,1 
SKJfM5DH,2 ,3 ,3 ,5 ,2 
SKjfmDK4,5 ,6 ,8 ,11 ,4 
SKjfmnFO,1 ,2 ,2 ,3 ,1 
SKJfNdsT,1 ,2 ,2 ,3 ,1 
SKjfnObQ,1 ,2 ,2 ,3 ,1 
SKjFntGR,9 ,12 ,16 ,21 ,7 
SKJFO3aR,6 ,8 ,10 ,13 ,4 
SKjFOiVq,2 ,3 ,3 ,4 ,1 
SKJFoNtG,1 ,1 ,2 ,2 ,1 
SKjfp6g7,1 ,2 ,3 ,3 ,1 
SKjFPCVM,2 ,2 ,3 ,4 ,1 
SKJfpgM9,2 ,2 ,3 ,4 ,1 
SKjFPmSA,1 ,2 ,2 ,3 ,1 
SKjFPNon,1 ,1 ,2 ,2 ,1 
SKjFq1sD,1 ,2 ,2 ,3 ,1 
SKJfqAKs,1 ,1 ,2 ,3 ,1 
SKjfqbcr,1 ,1 ,2 ,2 ,1 
SKJFQCGh,9 ,12 ,16 ,21 ,7 
SKJfqlou,2 ,3 ,4 ,5 ,2 
SKjFqxNZ,7 ,9 ,12 ,16 ,5 
SKJFQXOH,1 ,1 ,1 ,2 ,1 
SKJfQzYb,1 ,1 ,1 ,2 ,1 
SKjFr2BG,4 ,5 ,7 ,9 ,3 
SKJFR3TC,1 ,1 ,1 ,1 ,0 
SKjFr7nz,1 ,2 ,2 ,3 ,1 
SKJfR8e6,2 ,3 ,3 ,4 ,1 
SKJFrwnx,4 ,5 ,7 ,9 ,3 
SKJfS3hM,1 ,1 ,2 ,2 ,1 
SKJfs7U8,2 ,3 ,3 ,4 ,1 
SKJfs9CN,1 ,1 ,1 ,2 ,1 
SKJFsk86,1 ,1 ,2 ,2 ,1 
SKJFSKtp,1 ,1 ,2 ,2 ,1 
SKjFso4e,2 ,2 ,3 ,4 ,1 
SKjfsyv4,1 ,1 ,2 ,2 ,1 
SKJfT954,1 ,1 ,2 ,3 ,1 
SKJft9eC,1 ,1 ,1 ,2 ,1 
SKjftEnx,1 ,2 ,2 ,3 ,1 
SKJftlOB,2 ,3 ,4 ,5 ,2 
SKJftOX6,0 ,1 ,1 ,1 ,0 
SKJFTwO6,2 ,3 ,4 ,5 ,2 
SKJFtXpQ,4 ,5 ,6 ,8 ,3 
SKjFULzf,4 ,5 ,6 ,8 ,3 
SKJfuRjA,1 ,2 ,2 ,3 ,1 
SKJfUSKh,1 ,2 ,3 ,3 ,1 
SKJfuSPM,1 ,1 ,2 ,2 ,1 
SKjFUsYB,1 ,1 ,2 ,2 ,1 
SKJfvFgP,1 ,1 ,2 ,2 ,1 
SKJFvReP,3 ,3 ,4 ,6 ,2 
SKjFVuAS,2 ,3 ,4 ,5 ,2 
SKJFw8We,1 ,2 ,2 ,3 ,1 
SKJfWazs,1 ,1 ,1 ,2 ,1 
SKjFWoS8,1 ,1 ,2 ,3 ,1 
SKjFWPkv,0 ,1 ,1 ,1 ,0 
SKJFx0v6,0 ,0 ,0 ,1 ,0 
SKJFX5r9,2 ,2 ,3 ,3 ,1 
SKJfxdcl,1 ,1 ,2 ,2 ,1 
SKJFXi5o,3 ,3 ,4 ,6 ,2 
SKjFXluE,1 ,2 ,2 ,3 ,1 
SKjfXvlE,2 ,2 ,3 ,4 ,1 
SKJFxZaM,1 ,1 ,1 ,2 ,1 
SKjFY3Jk,1 ,2 ,2 ,3 ,1 
SKJfy7dg,2 ,2 ,3 ,4 ,1 
SKJfYa4x,1 ,2 ,3 ,3 ,1 
SKjFyloO,3 ,4 ,5 ,7 ,2 
SKjfZ6By,2 ,3 ,3 ,4 ,1 
SKJfZ6np,2 ,3 ,4 ,5 ,2 
SKjFZa4X,1 ,1 ,1 ,2 ,1 
SKJFZj53,1 ,2 ,2 ,3 ,1 
SKJFZjYd,2 ,2 ,3 ,3 ,1 
SKJg0NFu,1 ,1 ,1 ,2 ,1 
SKjg0rVT,2 ,2 ,3 ,4 ,1 
SKjg1JMD,2 ,3 ,3 ,4 ,1 
SKJg1KXt,1 ,1 ,1 ,1 ,0 
SKJg1qVD,1 ,1 ,2 ,2 ,1 
SKjg1uXG,1 ,1 ,1 ,1 ,0 
SKjG1wp4,3 ,4 ,5 ,7 ,2 
SKjG3PuO,1 ,1 ,2 ,2 ,1 
SKJg4BNu,2 ,2 ,3 ,4 ,1 
SKjG4RZ5,1 ,1 ,1 ,1 ,0 
SKjg4Vui,3 ,4 ,6 ,7 ,2 
SKjG58IZ,1 ,2 ,2 ,3 ,1 
SKjG62sx,3 ,4 ,5 ,7 ,2 
SKjg6bPR,1 ,1 ,1 ,2 ,1 
SKJg6hFm,2 ,3 ,4 ,5 ,2 
SKJg6sTF,1 ,2 ,2 ,3 ,1 
SKJg7c5E,4 ,5 ,7 ,9 ,3 
SKJG7oWv,1 ,1 ,1 ,2 ,1 
SKjG7RxK,1 ,1 ,1 ,1 ,0 
SKjG7w3J,1 ,2 ,2 ,3 ,1 
SKJg7zA3,2 ,2 ,3 ,4 ,1 
SKJg8a1o,1 ,1 ,1 ,1 ,0 
SKJg8clm,4 ,6 ,7 ,10 ,3 
SKjG9RaF,2 ,2 ,3 ,4 ,1 
SKjga7qS,1 ,2 ,2 ,3 ,1 
SKJGA823,1 ,2 ,2 ,3 ,1 
SKjGAc8H,1 ,1 ,1 ,2 ,1 
SKjGAeEC,10 ,13 ,17 ,22 ,7 
SKJgaHUG,1 ,1 ,2 ,3 ,1 
SKJgaI1H,2 ,2 ,3 ,3 ,1 
SKJgAolF,4 ,5 ,7 ,9 ,3 
SKjgatcx,3 ,3 ,5 ,6 ,2 
SKJgAUZQ,5 ,6 ,8 ,11 ,4 
SKJGBMUx,2 ,2 ,3 ,4 ,1 
SKjGbqYO,1 ,1 ,1 ,2 ,1 
SKjGBuD6,0 ,1 ,1 ,1 ,0 
SKJGbV65,1 ,1 ,1 ,1 ,0 
SKjGBXul,2 ,3 ,4 ,5 ,2 
SKJgc2m1,1 ,1 ,2 ,2 ,1 
SKJGCb6s,2 ,3 ,3 ,4 ,1 
SKjGcbNM,1 ,1 ,1 ,2 ,1 
SKjGCFZf,6 ,8 ,10 ,13 ,4 
SKjgCKHt,1 ,2 ,2 ,3 ,1 
SKjGCR1b,1 ,2 ,2 ,3 ,1 
SKJgCv52,2 ,2 ,3 ,4 ,1 
SKjgDHWr,1 ,2 ,2 ,3 ,1 
SKJGds3E,1 ,2 ,2 ,3 ,1 
SKjGduet,1 ,1 ,2 ,2 ,1 
SKJGdw1r,1 ,2 ,2 ,3 ,1 
SKJGE10D,1 ,2 ,2 ,3 ,1 
SKJge5j1,1 ,1 ,2 ,2 ,1 
SKjge9rO,1 ,2 ,2 ,3 ,1 
SKJgehDy,1 ,1 ,1 ,2 ,1 
SKJGEmwF,2 ,3 ,4 ,5 ,2 
SKjGEulx,1 ,2 ,2 ,3 ,1 
SKjGf7Fp,1 ,1 ,2 ,2 ,1 
SKjGf918,2 ,3 ,4 ,5 ,2 
SKJGfkR4,1 ,2 ,2 ,3 ,1 
SKJgFlEN,1 ,1 ,2 ,2 ,1 
SKjgfqXd,1 ,2 ,2 ,3 ,1 
SKjgFsfI,1 ,1 ,2 ,2 ,1 
SKjGgczI,1 ,2 ,2 ,3 ,1 
SKJGgUd4,2 ,2 ,3 ,4 ,1 
SKjgGUJx,1 ,1 ,1 ,1 ,0 
SKjGguT3,1 ,2 ,2 ,3 ,1 
SKjGH1qT,1 ,2 ,2 ,3 ,1 
SKJGh5vF,1 ,2 ,2 ,3 ,1 
SKjgHc1P,0 ,1 ,1 ,1 ,0 
SKjgHh0x,14 ,18 ,23 ,30 ,10 
SKjghLJz,1 ,1 ,2 ,2 ,1 
SKJGHlta,1 ,1 ,2 ,2 ,1 
SKJghqCQ,1 ,1 ,1 ,1 ,0 
SKjgHtlc,1 ,1 ,2 ,2 ,1 
SKJGHW8a,1 ,2 ,2 ,3 ,1 
SKjgi8Qr,6 ,8 ,10 ,14 ,5 
SKJGiL4H,1 ,1 ,2 ,2 ,1 
SKjgILxM,1 ,2 ,2 ,3 ,1 
SKjGiPTk,2 ,2 ,3 ,4 ,1 
SKjGIR5c,2 ,2 ,3 ,3 ,1 
SKjgirYO,1 ,1 ,2 ,2 ,1 
SKjGItyX,1 ,1 ,1 ,1 ,0 
SKjGiyRz,3 ,4 ,6 ,8 ,3 
SKjgIzeP,1 ,1 ,2 ,2 ,1 
SKJgiZfy,2 ,2 ,3 ,3 ,1 
SKjGJBD1,2 ,2 ,3 ,4 ,1 
SKJGjfVQ,1 ,1 ,2 ,2 ,1 
SKJGjn0L,2 ,2 ,3 ,4 ,1 
SKjGJr9v,2 ,2 ,3 ,4 ,1 
SKJGk17I,16 ,21 ,28 ,37 ,12 
SKjGk6MT,1 ,1 ,2 ,2 ,1 
SKjGKBVY,1 ,1 ,2 ,2 ,1 
SKjgKUhO,0 ,0 ,0 ,0 ,0 
SKjGkzST,2 ,3 ,4 ,5 ,2 
SKJgkZUN,1 ,1 ,1 ,2 ,1 
SKjGL6h5,3 ,4 ,6 ,8 ,3 
SKjGlBtz,2 ,2 ,3 ,4 ,1 
SKJGLcoS,1 ,2 ,2 ,3 ,1 
SKjGlFxK,1 ,2 ,2 ,3 ,1 
SKJGlmkq,2 ,3 ,3 ,4 ,1 
SKjGLNzF,8 ,11 ,14 ,18 ,6 
SKjGLrVJ,1 ,1 ,2 ,2 ,1 
SKJgLSYX,1 ,1 ,2 ,3 ,1 
SKJGlXBd,2 ,2 ,3 ,4 ,1 
SKjGMgqa,2 ,2 ,3 ,3 ,1 
SKJGmn5A,2 ,3 ,4 ,5 ,2 
SKJgneFi,2 ,3 ,4 ,5 ,2 
SKJgNFyq,31 ,41 ,53 ,70 ,23 
SKjGnHTt,8 ,11 ,14 ,19 ,6 
SKjGnoJ8,1 ,2 ,2 ,3 ,1 
SKjGNzD2,1 ,1 ,2 ,2 ,1 
SKjGo9pi,1 ,1 ,2 ,3 ,1 
SKjgOcSW,1 ,1 ,2 ,2 ,1 
SKjGOhnz,1 ,2 ,2 ,3 ,1 
SKJgokcr,1 ,1 ,2 ,2 ,1 
SKjgowEv,4 ,5 ,6 ,8 ,3 
SKJGp26A,22 ,29 ,37 ,49 ,16 
SKJGP2e1,83 ,108 ,141 ,185 ,62 
SKJGp2kr,2 ,2 ,3 ,3 ,1 
SKJGp7bs,2 ,2 ,3 ,4 ,1 
SKJgpawT,2 ,3 ,4 ,5 ,2 
SKjgPd8y,1 ,1 ,1 ,2 ,1 
SKJGpHQu,1 ,1 ,1 ,1 ,0 
SKJgPM4N,2 ,3 ,4 ,5 ,2 
SKJgPsNn,0 ,0 ,0 ,1 ,0 
SKJgPxe0,1 ,2 ,2 ,3 ,1 
SKJgQC4I,1 ,2 ,2 ,3 ,1 
SKjgqpBn,1 ,1 ,2 ,2 ,1 
SKjgQuf0,1 ,1 ,2 ,2 ,1 
SKJgrCA7,1 ,1 ,1 ,2 ,1 
SKJgRGsi,2 ,3 ,4 ,5 ,2 
SKjGrhuE,1 ,2 ,2 ,3 ,1 
SKJgRlNu,2 ,2 ,3 ,4 ,1 
SKjGrOfc,5 ,7 ,9 ,11 ,4 
SKjGs7CQ,3 ,4 ,5 ,7 ,2 
SKjGSHug,1 ,1 ,2 ,2 ,1 
SKJgSWXc,4 ,5 ,6 ,8 ,3 
SKjgszr2,1 ,1 ,1 ,2 ,1 
SKjGT0H7,1 ,1 ,2 ,2 ,1 
SKJgtdfn,11 ,15 ,19 ,25 ,8 
SKjgtO38,2 ,2 ,3 ,4 ,1 
SKjgTyaF,1 ,1 ,1 ,2 ,1 
SKjGug2I,1 ,1 ,1 ,2 ,1 
SKjGUMqW,1 ,2 ,2 ,3 ,1 
SKJGUPfQ,19 ,24 ,32 ,42 ,14 
SKjGv6FD,1 ,1 ,2 ,2 ,1 
SKjgvA9W,1 ,1 ,2 ,2 ,1 
SKJGVdtk,2 ,3 ,3 ,4 ,1 
SKJGVHPd,1 ,1 ,2 ,2 ,1 
SKJgVLzl,1 ,1 ,1 ,1 ,0 
SKJGvoIw,5 ,6 ,8 ,10 ,3 
SKJgVWY2,1 ,1 ,2 ,2 ,1 
SKJGWb2O,1 ,1 ,2 ,3 ,1 
SKjGwdnH,2 ,2 ,3 ,4 ,1 
SKJGWEpV,1 ,2 ,2 ,3 ,1 
SKJGWiu3,2 ,2 ,3 ,4 ,1 
SKJGWpr9,1 ,2 ,2 ,3 ,1 
SKjGwqa7,1 ,1 ,2 ,2 ,1 
SKJgWvA6,1 ,1 ,1 ,2 ,1 
SKjgWwdB,1 ,1 ,1 ,1 ,0 
SKjgX3zr,20 ,27 ,35 ,46 ,15 
SKjGX63v,1 ,1 ,2 ,2 ,1 
SKJgX7nR,2 ,2 ,3 ,4 ,1 
SKjgx9bn,2 ,2 ,3 ,4 ,1 
SKjgXlhu,1 ,1 ,2 ,3 ,1 
